"","id","yhat"
"99",36110,0.198767100954735
"100",36137,0.0500506049825846
"101",36145,0.116459980108257
"102",36269,0.0329664728979118
"103",37176,0.0986803588577973
"104",38407,0.0411114189733874
"105",38440,0.198429136234915
"106",39217,0.0373237094953032
"107",39390,0.0528545993612367
"108",39543,0.0450505111042342
"109",39730,0.147676877924253
"110",40126,0.204571003258908
"111",40347,0.18925499138657
"112",40428,0.0529114834751588
"113",40665,0.0670954287241464
"114",40738,0.117708865293842
"115",40770,0.0654768505648039
"116",41904,0.123263053991727
"117",42153,0.0301289316272202
"118",42323,0.132579700953325
"119",42781,0.0998208767896381
"120",42803,0.204984503889061
"121",43486,0.176842892245395
"122",44580,0.0253548003643916
"123",44970,0.0466312831838988
"124",45128,0.00622267777690489
"125",45233,0.180129936275052
"126",45640,0.206970534024266
"127",45861,0.0239984563818849
"128",46108,0.124692705019142
"129",46175,0.213363142741105
"130",46272,0.0572660676659933
"131",47139,0.195596552005629
"132",47449,0.130829866757152
"133",47619,0.124413050962878
"134",47805,0.154396593037095
"135",48534,0.0559676060109434
"136",48615,0.125173503884919
"137",49158,0.0733077279466033
"138",49263,0.0433251281466053
"139",49620,0.157200799717798
"140",49778,0.18267562246313
"141",50040,0.107922695506279
"142",50075,0.0789024573345134
"143",50130,0.0704810576689835
"144",50504,0.181240085187489
"145",50741,0.0654171827418184
"146",51004,0.0555717198918343
"147",51349,0.0930445081880295
"148",51691,0.193379780925232
"149",52027,0.0786513630773924
"150",52248,0.088441428996588
"151",52647,0.0232734629485627
"152",52728,0.110122307414119
"153",53767,0.0612603322083137
"154",54070,0.0693346097694831
"155",54275,0.149140517333729
"156",54429,0.0558930447887309
"157",54542,0.100537168185573
"158",55093,0.106851275485383
"159",55573,0.0796345371871084
"160",56006,0.222291457330829
"161",56120,0.0554702104091919
"162",56618,0.0977217031290398
"163",56952,0.0634864948365862
"164",57290,0.104387838827204
"165",57312,0.0974198547995103
"166",57487,0.151256515504493
"167",57673,0.0243679176314073
"168",58319,0.0245343076564678
"169",58483,0.0547187293715783
"170",58572,0.0409000500177428
"171",58874,0.148212976072011
"172",58912,0.177624672801644
"173",59269,0.0260236048525213
"174",59412,0.0859236342978427
"175",59463,0.0818787067018772
"176",59587,0.169352035512552
"177",59927,0.171941631568056
"178",60623,0.0777702262188549
"179",60690,0.0442943288052756
"180",62189,0.0971740226790877
"181",62367,0.059638409306241
"182",62383,0.289509639337891
"183",62448,0.137524472637454
"184",62740,0.120892789979884
"185",63002,0.0450135537476555
"186",63126,0.0511519305453364
"187",63304,0.205866993750686
"188",63444,0.11091582361741
"189",63827,0.0212928696195779
"190",64017,0.0559573935499385
"191",64041,0.0300667665925258
"192",64408,0.0291172438352493
"193",64831,0.0947304297170775
"194",64858,0.105002354663155
"195",64874,0.155433911903904
"196",65234,0.167719293033417
"197",65340,0.0701578740218138
"198",65358,0.114124432280311
"199",65676,0.0413131754204742
"200",66060,0.214920022221527
"201",66109,0.0540635238944354
"202",66192,0.0557514379807209
"203",66320,0.0478117608395506
"204",66389,0.187383583441526
"205",66702,0.151244596829201
"206",66958,0.117938583408121
"207",67156,0.130178145965471
"208",67261,0.0331231223915041
"209",67458,0.00509740611628846
"210",67768,0.0654461161010019
"211",67938,0.0999823054355934
"212",68020,0.139969311549712
"213",68314,0.0271554121984949
"214",68640,0.18335085905579
"215",69019,0.0314610314777279
"216",69272,0.108488241882717
"217",69841,0.0249919054974568
"218",69876,0.0477237314061758
"219",70343,0.029151696960837
"220",70416,0.0768630059840144
"221",70661,0.161713340544164
"222",71382,0.29344314449362
"223",71706,0.0397480224623331
"224",71803,0.0765098282053526
"225",73261,0.287983395664526
"226",73318,0.0148356947711824
"227",73342,0.0521211742608225
"228",73768,0.172825672103174
"229",73890,0.121555590689846
"230",74020,0.0262568076216382
"231",74799,0.160088083424485
"232",74810,0.0972787525385733
"233",75051,0.0469692294834701
"234",75132,0.0650355981000377
"235",75345,0.0825941790894083
"236",75361,0.0435464716448223
"237",75914,0.0356870533755723
"238",76090,0.0501495363671031
"239",76562,0.0437580088325455
"240",76570,0.0298393764770511
"241",76996,0.138508023281507
"242",77160,0.0263884140970882
"243",77623,0.149415880412854
"244",78522,0.138641930331499
"245",78786,0.0873162261353024
"246",78840,0.0253360361043057
"247",79120,0.0660006623185018
"248",79251,0.0667126291332339
"249",79308,0.149680747753521
"250",79421,0.0232153036616977
"251",79499,0.0448844553604012
"252",79545,0.128791267094544
"253",79839,0.0359124550828244
"254",79855,0.117430088403619
"255",80055,0.180885711629285
"256",80063,0.105751219047723
"257",80136,0.0277635076562482
"258",81191,0.150155835060108
"259",81388,0.0404829028591645
"260",82015,0.0362721023933033
"261",82783,0.0231095258218989
"262",83070,0.139142426059252
"263",83127,0.16322861274963
"264",83151,0.0477556882437454
"265",83810,0.169282094781749
"266",83887,0.168603492080684
"267",84859,0.00403669376493717
"268",85154,0.112523306758888
"269",85464,0.0730078108637289
"270",85901,0.140278291618581
"271",86320,0.0537367549515387
"272",86550,0.0861863984930118
"273",87181,0.112789598781601
"274",87653,0.0365492960277841
"275",87963,0.041720082786075
"276",88013,0.0521080442348277
"277",88447,0.209728923216145
"278",88560,0.103942849958508
"279",88897,0.0056602921283004
"280",89028,0.215160152448504
"281",89117,0.0299399879208384
"282",89192,0.0865427666223968
"283",89370,0.0200470757563154
"284",89486,0.154513680579245
"285",89737,0.0906024093001042
"286",90085,0.149840370162451
"287",90603,0.0478995891441052
"288",90611,0.0817662455797694
"289",90689,0.238742972614328
"290",91219,0.116924839438915
"291",91340,0.198747562339451
"292",91740,0.181447004726699
"293",93408,0.0415919096301038
"294",93882,0.00697106638152534
"295",94102,0.0827558616247053
"296",94234,0.214196243122233
"297",94480,0.0608604422822219
"298",94609,0.189887521767741
"299",95125,0.17824266104505
"300",95710,0.239343313326019
"301",95966,0.0556882627486807
"302",96393,0.212526653387056
"303",96512,0.0306349066124686
"304",97144,0.0568903580269414
"305",97357,0.0573963186048008
"306",97560,0.103217989835272
"307",97861,0.178361439241521
"308",98515,0.0748715761677068
"309",98590,0.0560286358756919
"310",99619,0.0298937547543869
"311",99902,0.338267609840712
"312",99996,0.171135534098479
"313",100005,0.0334568459044694
"314",100021,0.0504304421520315
"315",100048,0.0943165500547852
"316",100080,0.181448146640516
"317",100250,0.0381591134855741
"318",100366,0.145633851925062
"319",101117,0.0772128582184628
"320",101249,0.211162990535981
"321",102083,0.0232152661642216
"322",102130,0.0332488741065659
"323",102350,0.0376726387806356
"324",102644,0.0915588923657553
"325",102652,0.0765599446282326
"326",102717,0.12546259879463
"327",102970,0.043545199305882
"328",103004,0.162931990057785
"329",103055,0.0340881540449426
"330",103152,0.340853981174765
"331",103233,0.0990072509756478
"332",103535,0.276999417798483
"333",103705,0.0528522163789891
"334",104132,0.0292192343930679
"335",105490,0.00621979295568561
"336",106410,0.0293572479409164
"337",106526,0.133125095378701
"338",106585,0.0209487969980835
"339",106976,0.0682146344004707
"340",106984,0.0461101837897097
"341",107166,0.039545758760995
"342",107590,0.0638481705689232
"343",107620,0.217866712588905
"344",107697,0.124123336431186
"345",107719,0.0950609155822935
"346",108065,0.0687671850648344
"347",108260,0.0878050123773656
"348",108421,0.230648142920781
"349",109096,0.0835096937432429
"350",109100,0.107157899253968
"351",109436,0.0501267179215433
"352",109657,0.11165061392478
"353",110485,0.24601135015342
"354",110736,0.066333878926861
"355",111198,0.0961021223683845
"356",111384,0.0292450823153955
"357",111473,0.311196571047783
"358",111490,0.0916896356319164
"359",111538,0.125433222033993
"360",111937,0.102866902239237
"361",112496,0.0233615727455014
"362",112801,0.200717239002352
"363",113247,0.0173667074276917
"364",113255,0.0289819973301647
"365",113271,0.0387543325511259
"366",113573,0.149189856246957
"367",113816,0.0276355094762813
"368",114499,0.0950973603528656
"369",114600,0.0484472555446251
"370",115142,0.0694196746365046
"371",115223,0.203162070756774
"372",116351,0.0489821022982717
"373",116394,0.143679477054408
"374",116572,0.0988763381031678
"375",116831,0.122173052158561
"376",116890,0.0710758763234878
"377",117390,0.016389729756547
"378",117463,0.203237408751011
"379",117862,0.0531687451550224
"380",118176,0.0824999554930864
"381",118230,0.0295786815990536
"382",118524,0.169471353238814
"383",118940,0.0421180067082357
"384",119636,0.1635088440922
"385",119920,0.1216349209862
"386",120146,0.101276961651098
"387",120995,0.242935660200419
"388",121550,0.0405750814892444
"389",121916,0.139299830835489
"390",122017,0.0626546670469371
"391",122173,0.0396818976947728
"392",122351,0.0766043469587465
"393",122360,0.145689820998368
"394",122670,0.218122994437992
"395",122831,0.231281651387466
"396",123080,0.0482016327643652
"397",123153,0.118339775973163
"398",123196,0.0458291764546696
"399",123307,0.0792600271730659
"400",123455,0.0741497260929096
"401",123560,0.19176752463051
"402",124001,0.193725676128195
"403",124044,0.11496043855781
"404",124508,0.0636560963191099
"405",124672,0.162097875481965
"406",125792,0.0257490518365863
"407",125830,0.355818776611362
"408",126152,0.0623964295929076
"409",126209,0.0212777140328575
"410",126250,0.0261582931577491
"411",126381,0.381456590398738
"412",126497,0.102062267225471
"413",127000,0.0378289668218677
"414",127078,0.201824263136523
"415",127221,0.145484246298235
"416",127442,0.191480832995133
"417",128732,0.055603405677035
"418",130257,0.0649641609116049
"419",130346,0.0484061526448897
"420",130770,0.0439599532823124
"421",131156,0.206112593342773
"422",131210,0.170869703462088
"423",131237,0.13871765084968
"424",131288,0.0331621328538961
"425",131407,0.132860194592558
"426",131563,0.0138625049341024
"427",131733,0.0931211973655787
"428",131865,0.12436109151023
"429",132110,0.0750693594980989
"430",132250,0.103705509393965
"431",132390,0.341583295268743
"432",132667,0.0499069945218203
"433",132934,0.209575470049561
"434",132977,0.0376275333456705
"435",133051,0.0452966906006133
"436",133310,0.0724271948500179
"437",133329,0.0802256450751994
"438",134147,0.0368143984361042
"439",134570,0.193198811937765
"440",135496,0.0993399251307358
"441",135518,0.181542563256304
"442",136212,0.0223453143475663
"443",136450,0.0847235914953471
"444",136522,0.123086966659788
"445",136646,0.10949050024027
"446",136786,0.0370417775899414
"447",136816,0.0848045180634231
"448",137413,0.0280324271090266
"449",137995,0.0950043389361165
"450",138037,0.181699575634538
"451",138398,0.148046638056433
"452",138665,0.0224414966253236
"453",138681,0.0880313063407463
"454",138908,0.0556089056313062
"455",139238,0.254344801225728
"456",139513,0.12158763281733
"457",139769,0.181825658607927
"458",139939,0.11515379921545
"459",140171,0.105947322074241
"460",140899,0.184835112414324
"461",141038,0.0304377459185477
"462",141089,0.0684423297979106
"463",141178,0.0636290812233798
"464",141275,0.190306860937187
"465",141526,0.0895584237844502
"466",142069,0.0846516004713628
"467",143375,0.0916398243410205
"468",143430,0.1706960029366
"469",144010,0.102827510860307
"470",144061,0.0672549080531399
"471",144320,0.315284579330623
"472",144576,0.0746358296357347
"473",144711,0.207829101775561
"474",145300,0.184559379338077
"475",145360,0.111891591449741
"476",146072,0.0765611361062447
"477",146587,0.191793442298141
"478",146609,0.0329860758901726
"479",146919,0.220097684207761
"480",147117,0.0161533181140414
"481",147397,0.137459113529643
"482",147524,0.07001110137712
"483",147559,0.161086784495583
"484",147621,0.0707304511128657
"485",148318,0.032532435203859
"486",148628,0.0345446183957302
"487",148989,0.0617151166495398
"488",149586,0.0457903967554013
"489",149616,0.093979054171505
"490",149829,0.185519159019437
"491",150010,0.227428202521736
"492",150576,0.108274281926103
"493",150622,0.10630726753328
"494",150860,0.17818566065072
"495",151068,0.0950501764754168
"496",151181,0.0362905906180166
"497",151440,0.0558287466141682
"498",152102,0.111603341227423
"499",152129,0.0800851871970593
"500",152234,0.0857951609693309
"501",152447,0.130642367056368
"502",153079,0.0271599810075627
"503",153613,0.24327647929708
"504",154148,0.0419637266929538
"505",154202,0.178915795361462
"506",154270,0.172740996191184
"507",154504,0.029452456245487
"508",154547,0.166796925229921
"509",155101,0.0364275235799388
"510",155152,0.0417198307836076
"511",155861,0.148495418234878
"512",155985,0.0319177567224192
"513",156043,0.0255171194679637
"514",157015,0.108659324251494
"515",157180,0.0415871744934184
"516",158062,0.29540131425111
"517",158836,0.0655410471300364
"518",159670,0.363692787310859
"519",160270,0.199127688376775
"520",161543,0.0682399678082029
"521",161942,0.063494146262685
"522",162574,0.148493772569977
"523",163325,0.130091296864892
"524",163465,0.148205079727687
"525",163821,0.213190765598677
"526",163937,0.0460453681478261
"527",164100,0.0743169719347883
"528",164291,0.530961740144826
"529",165140,0.0904452528087308
"530",166413,0.229562317977616
"531",166480,0.102271339723769
"532",167045,0.0613343352957128
"533",167681,0.0868668209218061
"534",168513,0.110153923579885
"535",168866,0.0729462643921294
"536",169579,0.100066955969335
"537",170160,0.0421423608951688
"538",170267,0.178618271755559
"539",170470,0.145319623662621
"540",170542,0.0580386568121081
"541",170992,0.035755176044427
"542",171638,0.0699935784196056
"543",171840,0.0538886286601052
"544",172260,0.0950733213403364
"545",172537,0.236418455913112
"546",173266,0.0324686562875763
"547",173606,0.131709917803489
"548",173673,0.056901483713451
"549",173932,0.0829396873975988
"550",174548,0.0676020749845231
"551",174858,0.108714145109041
"552",174939,0.055796184919253
"553",175080,0.119897728232051
"554",175374,0.0139547203872708
"555",175625,0.0679040647212944
"556",175781,0.0963132281392246
"557",175889,0.0297286296414366
"558",175927,0.0371628196184027
"559",176001,0.0741489600943506
"560",176095,0.0754475315874214
"561",176338,0.096240687242602
"562",176796,0.149848118032169
"563",176877,0.0537798950652262
"564",177008,0.0174574483289892
"565",177709,0.0863133916139787
"566",177822,0.0424230792573534
"567",177911,0.06603226877616
"568",177954,0.0249986773604066
"569",178039,0.229440979059578
"570",178179,0.135031775836112
"571",178349,0.0686091694482487
"572",178381,0.110650529625173
"573",178489,0.106124955224591
"574",178594,0.238406870599883
"575",179132,0.228332577749484
"576",179221,0.061694764255265
"577",180009,0.0462476021690909
"578",180459,0.0901470854335673
"579",180955,0.0816289805521607
"580",181013,0.0931740530447794
"581",181099,0.416351956470696
"582",181463,0.0933336824968231
"583",181803,0.0200807675456463
"584",181820,0.127582637515779
"585",181862,0.097584346646687
"586",181960,0.240859522872084
"587",182311,0.0761548177817366
"588",183059,0.0613160244702406
"589",183393,0.144156293696261
"590",183563,0.226066811116649
"591",184292,0.114183190349409
"592",184306,0.0684186389129632
"593",184403,0.122168848874933
"594",184900,0.0456532399353792
"595",185450,0.0400551456714495
"596",186384,0.131566871626287
"597",186619,0.243978863277251
"598",186929,0.189898346936881
"599",187330,0.162235544402424
"600",187771,0.0307192529878416
"601",188360,0.199791505662694
"602",188387,0.0897011372467817
"603",189170,0.166072930614644
"604",190527,0.406909725678828
"605",190560,0.188276723214652
"606",190659,0.198664661732131
"607",191922,0.11141435666818
"608",192996,0.18252610645927
"609",194026,0.0787526502109866
"610",194530,0.0775044367820095
"611",196118,0.38641128520236
"612",197467,0.0549704318397476
"613",198234,0.0925711497546245
"614",198374,0.266480402558005
"615",198579,0.00954056213957332
"616",198722,0.180255982208996
"617",199052,0.125347517872471
"618",199206,0.0372563765551285
"619",199974,0.165361906462193
"620",199990,0.182876521932902
"621",200107,0.0227857925365603
"622",200395,0.0765718238769234
"623",200930,0.0361912216340696
"624",201049,0.0530709292454146
"625",201170,0.0735802237581835
"626",201308,0.0442925803570356
"627",201685,0.284292920121348
"628",201839,0.0301961393178091
"629",202002,0.289953579462776
"630",202215,0.182870813412236
"631",202436,0.0875392587765208
"632",202630,0.110540545788567
"633",203319,0.128956847771182
"634",203327,0.063377629464765
"635",203378,0.186117130748793
"636",203858,0.0763056173513748
"637",204005,0.149384731916282
"638",205249,0.242959031492888
"639",207098,0.0857895427469073
"640",207624,0.214071053113071
"641",207772,0.0929174211638189
"642",208000,0.0657941802439944
"643",210455,0.0514130654526849
"644",210510,0.0463398346065782
"645",210587,0.146262999906506
"646",210862,0.0494555083093708
"647",213411,0.208399479137346
"648",213675,0.0462112293122731
"649",213756,0.155684565731182
"650",214027,0.11295481715305
"651",214167,0.0768634136374543
"652",215260,0.0699220385604081
"653",215309,0.0565886807959452
"654",215490,0.194013575469135
"655",215562,0.0656467521996759
"656",216020,0.0288680661311232
"657",216860,0.11786302154474
"658",217077,0.174016074020911
"659",217387,0.124431161989387
"660",217409,0.0214654314168954
"661",217530,0.0638237005594109
"662",217778,0.0397462638343625
"663",218022,0.105818199496848
"664",218049,0.0989351983787616
"665",218200,0.162583127774169
"666",218294,0.173720374226105
"667",218413,0.108391364188112
"668",218979,0.0649844957845542
"669",219592,0.0405270194696516
"670",220337,0.0998501368523895
"671",220523,0.0298666342340986
"672",220892,0.263619109702922
"673",221040,0.0878384045759601
"674",221236,0.0289553271467804
"675",221988,0.0830742988906774
"676",222011,0.0832209087288374
"677",222402,0.0592086534361732
"678",222682,0.14231940176468
"679",224022,0.209061947591244
"680",224030,0.155249980448356
"681",224170,0.213254689723742
"682",224308,0.123839963804183
"683",224316,0.0672768954631848
"684",224324,0.0794612117669585
"685",224669,0.111580071246848
"686",224782,0.272385301915894
"687",224790,0.207339070024895
"688",225088,0.116000446971858
"689",226130,0.0262255586671911
"690",226190,0.0739534132475328
"691",226262,0.161855119042635
"692",226769,0.158653736194055
"693",226890,0.104082025566428
"694",227277,0.0675978277872638
"695",227390,0.0992166586112871
"696",228060,0.212123398116758
"697",228214,0.159384251665818
"698",228788,0.405965251968155
"699",229083,0.0280016751205371
"700",229113,0.0184314282803195
"701",229350,0.136732200000986
"702",229717,0.0579407858585085
"703",230308,0.0739675201250304
"704",231444,0.0435461591776789
"705",232882,0.145833628220007
"706",232971,0.0509477963784985
"707",233234,0.173087689721724
"708",234036,0.237603150260827
"709",234494,0.0344143658204241
"710",235091,0.0846394151332459
"711",235903,0.0739125903574952
"712",237019,0.0379838061176478
"713",237450,0.0462363486195076
"714",237981,0.0310686522499222
"715",239151,0.0516400605164234
"716",239186,0.0805762792704253
"717",239976,0.185073734793945
"718",240060,0.154672891350983
"719",241407,0.0736955990585612
"720",241504,0.0810206613373353
"721",242071,0.0671410816519629
"722",242110,0.0239487700685491
"723",242349,0.0588549456997252
"724",242551,0.094837829520031
"725",242608,0.0103714094127091
"726",243205,0.0653234318331318
"727",243345,0.0348518585350249
"728",243540,0.0736387334466875
"729",244635,0.103977360514382
"730",244724,0.0710143079582407
"731",245216,0.173141937451839
"732",245593,0.0810953102952128
"733",245801,0.21602845538737
"734",246077,0.0823531642698111
"735",246123,0.191637974564407
"736",246328,0.0800487103664279
"737",246492,0.132447861010813
"738",246654,0.0290854654326959
"739",246700,0.0480353655253222
"740",246816,0.109178040503162
"741",247022,0.0387460836519978
"742",247987,0.026391195363896
"743",248126,0.0382037649605574
"744",248371,0.0528011315888133
"745",248380,0.22444355205201
"746",248800,0.123177998350745
"747",248835,0.134968822728892
"748",248908,0.0339737994456432
"749",249149,0.100786970455373
"750",249220,0.145542033625532
"751",250147,0.0637988886753704
"752",250970,0.0295966802793221
"753",251470,0.115727671311144
"754",251666,0.128611203377448
"755",252174,0.0769485957020752
"756",252638,0.116458265906823
"757",253057,0.0207320746411564
"758",253359,0.099993562527956
"759",253898,0.23002226997076
"760",254088,0.167979211072851
"761",254355,0.0810217271055027
"762",254460,0.141482130443918
"763",254525,0.172527297822206
"764",255696,0.0990275060212711
"765",256129,0.097585362687144
"766",256536,0.0306892218225684
"767",257494,0.0219535766704012
"768",258199,0.0518059120936261
"769",258792,0.043519830424913
"770",259454,0.0219356085814832
"771",260371,0.0632399256531346
"772",260452,0.0915839497335367
"773",260525,0.121142463651309
"774",260568,0.216559915791847
"775",261203,0.0452102418551091
"776",261610,0.0648739248378765
"777",262315,0.228552277858576
"778",262803,0.109599964906264
"779",262986,0.177294625617486
"780",263222,0.0590168357795376
"781",264288,0.0217304384216843
"782",264377,0.0299184552979703
"783",265268,0.223950741649493
"784",266060,0.0744937134629379
"785",266442,0.0783292186317746
"786",267090,0.0316944103505778
"787",267457,0.129929575638721
"788",268119,0.0302360212796156
"789",268186,0.0707072803854077
"790",268798,0.091903569450417
"791",269697,0.0442706930004422
"792",269905,0.0787268270675234
"793",270350,0.159223307288923
"794",271802,0.158217939227487
"795",271829,0.00905275599270172
"796",271918,0.0455555963815872
"797",272647,0.153763125792721
"798",272809,0.0825050038315729
"799",272833,0.473810398962813
"800",273686,0.275289768284708
"801",273708,0.03827376037233
"802",273899,0.129491648508155
"803",275999,0.148002270536551
"804",277193,0.202928377777149
"805",277550,0.0505574067465978
"806",277673,0.0843280470932249
"807",279900,0.0591447757101671
"808",280445,0.0677020109490643
"809",280542,0.0495981266649012
"810",280739,0.0841769933973948
"811",282715,0.0872416989165703
"812",284114,0.0577425275190098
"813",284580,0.0931178385311633
"814",285811,0.258767136298753
"815",285854,0.155639333660233
"816",286133,0.0183396220250892
"817",286532,0.0876858774938027
"818",287741,0.167280206631717
"819",290351,0.0411118911955655
"820",291102,0.162812259549864
"821",291137,0.107328036480223
"822",291269,0.198874799273545
"823",291315,0.164552934897936
"824",291692,0.0410045904409112
"825",291838,0.00938092798114342
"826",293059,0.101093762960387
"827",293121,0.0699190875422547
"828",293180,0.0923419679938252
"829",293512,0.252511459331437
"830",293644,0.0893884418634241
"831",293695,0.0366862113278095
"832",294039,0.110934847999039
"833",294730,0.132104838776002
"834",294799,0.0300839527694492
"835",295256,0.167916631264342
"836",296252,0.073105531783954
"837",296406,0.0413535390043743
"838",296686,0.0924866684673408
"839",297119,0.0798068041398843
"840",297364,0.0316878579396003
"841",297712,0.130860223367393
"842",298247,0.154299583464034
"843",300195,0.0258088940567098
"844",301132,0.0497430590902985
"845",301183,0.025003302084458
"846",301426,0.0549233769341757
"847",302040,0.0864760268840435
"848",303054,0.197414700466336
"849",303534,0.0429120785563209
"850",303836,0.0575283215209595
"851",304808,0.0967637976866164
"852",305030,0.182303683604646
"853",305049,0.182508113486758
"854",305154,0.206723278950585
"855",305308,0.120639861800919
"856",305910,0.0589779519796556
"857",306614,0.190452391311031
"858",307513,0.110049433222071
"859",307670,0.101030339428151
"860",307769,0.0405447806021413
"861",308200,0.0500265226506632
"862",308536,0.231894900533457
"863",308552,0.0840478309018698
"864",308676,0.263774477993125
"865",308692,0.0304160824371709
"866",309800,0.0935643759009383
"867",310042,0.0680499281025465
"868",310271,0.104211135387829
"869",310298,0.128485912590079
"870",310409,0.0508416848389501
"871",310816,0.211618670757099
"872",311367,0.105882416972397
"873",311782,0.161959936360932
"874",311847,0.287331970041705
"875",312274,0.117193738230469
"876",312509,0.24402165316672
"877",313300,0.145221623615085
"878",313360,0.0862656795460015
"879",313424,0.226031600573618
"880",315176,0.207037730272016
"881",315303,0.0663594675714491
"882",315320,0.230792463173724
"883",316032,0.0371482930062157
"884",320277,0.293554843534584
"885",322130,0.153199377991652
"886",323683,0.0311029561267552
"887",324019,0.0643464829218562
"888",325376,0.0586673801939023
"889",326054,0.0208505778272507
"890",327859,0.0155603705035442
"891",327883,0.0599892837745439
"892",329380,0.0269805909801171
"893",329410,0.0258187489034472
"894",330531,0.100627274431635
"895",333573,0.404757109939206
"896",333590,0.0742797090417409
"897",333905,0.149299757364772
"898",334219,0.0906643873290821
"899",334740,0.179229652165617
"900",334910,0.110164768236137
"901",335010,0.0316579945519536
"902",335401,0.0369067967161121
"903",335789,0.074581686277501
"904",335940,0.0663607461861784
"905",336831,0.0470267679317233
"906",337200,0.136266790154023
"907",337218,0.114176673900636
"908",337285,0.0498728522782
"909",337498,0.0433345988015068
"910",338125,0.100783755722073
"911",339440,0.0227368313125024
"912",339687,0.0711207940415271
"913",340871,0.143273653857568
"914",340910,0.145711771257983
"915",341800,0.0175380826417084
"916",342084,0.0707341105938587
"917",342149,0.0236343812143887
"918",342238,0.0544414533143038
"919",344281,0.18368534094981
"920",344397,0.086057577941207
"921",344567,0.0344966436047589
"922",345075,0.048143150134715
"923",345660,0.0337855794865151
"924",346640,0.0484809003546838
"925",346667,0.103041660000959
"926",346675,0.174454500676436
"927",347728,0.146678695651336
"928",348619,0.164615048953746
"929",350397,0.0472825869240248
"930",350761,0.139723428713841
"931",351113,0.0315987205924641
"932",351601,0.033618838920396
"933",352101,0.122241434342556
"934",352420,0.0903437499556191
"935",353159,0.036498158396853
"936",353752,0.0479415500095782
"937",353809,0.0942048009095814
"938",353906,0.0339830612410209
"939",354279,0.198527167171012
"940",355429,0.105920951191554
"941",356700,0.0839366043412089
"942",357014,0.140240576863759
"943",362174,0.0366085869146206
"944",366080,0.0439090177994665
"945",375543,0.166645049201057
"946",385042,0.104728033933206
"947",389366,0.142926970317788
"948",393746,0.0312103894147903
"949",394394,0.159768658102486
"950",397059,0.0854046506512651
"951",398306,0.0570286411897503
"952",399205,0.0687392261586051
"953",399850,0.108896617228653
"954",402648,0.0576559214498083
"955",403040,0.076372451755967
"956",405973,0.0515637469613555
"957",408638,0.219860642206792
"958",410454,0.62902988432071
"959",412090,0.0729703063512613
"960",415723,0.027234762115593
"961",416231,0.260758743960182
"962",424536,0.0231271462141922
"963",426750,0.0534208383115691
