"","id","yhat.x","yhat.y"
"92",33472,0.0387082231224041,0.00333043791078803
"93",33618,0.127455416519,0.133511114833579
"94",33847,0.0943998037686614,0.100425298246137
"95",33960,0.0252380387121004,-6.94511539166452e-05
"96",34657,0.236495725930872,0.229029040784801
"97",35475,0.200846591816212,0.176197084489163
"98",35823,0.0564852464767676,0.06989531615426
"99",36005,0.0775808504313196,0.0737342529560897
"100",36110,0.183416954267539,0.183220085877509
"101",36137,0.0398708112843295,0.0324523038825547
"102",36145,0.098120650419057,0.0799523571862264
"103",36269,0.0146450179173719,-0.00303466225966263
"104",37176,0.0748760139439514,0.0646980237812683
"105",38407,0.039224902257152,0.032754583076678
"106",38440,0.134710145314973,0.129627256676249
"107",39217,0.0366129056494888,0.0309972058517751
"108",39390,0.0668394122645664,0.109471662267537
"109",39543,0.0440733802995801,0.0473346952471303
"110",39730,0.14685768786814,0.153658083282551
"111",40126,0.130359477877411,0.118897552376991
"112",40347,0.184737932509649,0.204257322861018
"113",40428,0.0464463999330467,0.0372690430652502
"114",40665,0.0667392973173231,0.0501391551688272
"115",40738,0.17961637140036,0.211518681557307
"116",40770,0.0568367158558904,0.0433835148832121
"117",41904,0.102964758561263,0.0931767061447132
"118",42153,0.0237874780822642,-0.000527764151226846
"119",42323,0.129045353578534,0.129780363588629
"120",42781,0.0931426114537689,0.0823060384724402
"121",42803,0.205465710419323,0.229796270144427
"122",43486,0.154489219847253,0.144159032856351
"123",44580,0.0298110975056056,0.0132827705784748
"124",44970,0.0582367014910254,0.0607984404315244
"125",45128,0.0124593990318942,-0.0728778826137271
"126",45233,0.142619618012297,0.150045450946362
"127",45640,0.269253416434614,0.260075798394972
"128",45861,0.0157603118052553,-0.0123998893770824
"129",46108,0.144811867757252,0.151133588426313
"130",46175,0.150724216337165,0.132551051932926
"131",46272,0.078627525311112,0.109329725612398
"132",47139,0.115563581462717,0.121946916435337
"133",47449,0.118703837267286,0.129232409507916
"134",47619,0.0940971376912504,0.0885794852459099
"135",47805,0.148285135935502,0.163645515066945
"136",48534,0.0573022284757196,0.0598114685840857
"137",48615,0.158067651582022,0.164100050462471
"138",49158,0.0606787006224294,0.0505588001394293
"139",49263,0.0365252095965288,0.0152659230920791
"140",49620,0.110001522938482,0.0915032254793555
"141",49778,0.214953763351268,0.222143775772416
"142",50040,0.13394260624125,0.151007052098985
"143",50075,0.0937559493148423,0.0872171953016106
"144",50130,0.0650533864218376,0.0713371304974116
"145",50504,0.157108011096578,0.160066202254085
"146",50741,0.0595153611675257,0.0480680094975399
"147",51004,0.0498399183741109,0.0484637658376392
"148",51349,0.0810042430126857,0.110228276156098
"149",51691,0.161776249383225,0.170212592664291
"150",52027,0.105356837505281,0.100219086018099
"151",52248,0.142480502630812,0.206799779963227
"152",52647,0.0227920054404954,-0.0117861391589242
"153",52728,0.0921682111884321,0.0688995684318278
"154",53767,0.0705344760697064,0.101400302846136
"155",54070,0.0581753393921184,0.0428878097594876
"156",54275,0.173541332738502,0.166794417318688
"157",54429,0.0591647939303356,0.0498301110027475
"158",54542,0.104947704191227,0.163656876057587
"159",55093,0.111527334551788,0.135620332330743
"160",55573,0.066902241445479,0.0442006503555876
"161",56006,0.193963480230749,0.175404690530369
"162",56120,0.0628896234208924,0.064146295198867
"163",56618,0.0941566134499902,0.124564869780311
"164",56952,0.0658873507499872,0.0658168643522469
"165",57290,0.10034865226056,0.0951972126962764
"166",57312,0.0889778262312894,0.0859762971895223
"167",57487,0.119473030206959,0.129740640241297
"168",57673,0.0279688837333042,0.00935140549226466
"169",58319,0.0366244533595919,0.0555579460238172
"170",58483,0.0564259093673637,0.0663626370101098
"171",58572,0.0555803539985029,0.0447276586159731
"172",58874,0.18135674069941,0.189677093664341
"173",58912,0.124123327906047,0.0996953350754392
"174",59269,0.024399711428138,0.00266982890591547
"175",59412,0.078177733463227,0.101366643992293
"176",59463,0.0792727433900876,0.105639629782771
"177",59587,0.228875332982414,0.230928219594566
"178",59927,0.350109523273324,0.312409939703172
"179",60623,0.0870964696726534,0.111779395998627
"180",60690,0.0377725909078038,0.0218761604729989
"181",62189,0.0790874267540113,0.0796628777177553
"182",62367,0.0559562223997702,0.0495054441471912
"183",62383,0.35161421494268,0.284137880783623
"184",62448,0.131287269184971,0.1104476957563
"185",62740,0.115088790493177,0.132930446034577
"186",63002,0.0439584946929474,0.0385847525005767
"187",63126,0.0486640563513021,0.0362126046879333
"188",63304,0.253318319874731,0.244151386908676
"189",63444,0.0735910800740701,0.0445396730103594
"190",63827,0.02495701548734,-0.0393564330218833
"191",64017,0.0465934367902055,0.0577909858362842
"192",64041,0.0280008599322195,0.0680935207176915
"193",64408,0.0212660204142535,-0.000505957205057998
"194",64831,0.0823260944246837,0.0874786419877989
"195",64858,0.104833178753725,0.140957831825833
"196",64874,0.121280564569275,0.107263604646415
"197",65234,0.152797218490014,0.163258588918382
"198",65340,0.079888522267685,0.0793300689662138
"199",65358,0.107308442876536,0.103725677637404
"200",65676,0.0386818119349821,0.0354506433835582
"201",66060,0.165147839783744,0.158859348680126
"202",66109,0.0496036131421835,0.0522923701769897
"203",66192,0.0781826940402893,0.108039477813773
"204",66320,0.0502275508377188,0.0588123553114325
"205",66389,0.152683006567589,0.14755643055985
"206",66702,0.107812446301339,0.0935134280292245
"207",66958,0.0880191895946709,0.112171995372972
"208",67156,0.0986871686479338,0.0886544087684268
"209",67261,0.0225192401036707,0.00212149014617201
"210",67458,0.0103970708150741,-0.0978569027920537
"211",67768,0.0657101787195616,0.0792277393260407
"212",67938,0.101383290474517,0.132036679940031
"213",68020,0.150673914371623,0.164603684023093
"214",68314,0.0239809866848398,0.0348722791866502
"215",68640,0.144256921595845,0.140470614496257
"216",69019,0.030259264713457,0.0307159356007806
"217",69272,0.0797702135982233,0.0613042310563198
"218",69841,0.0286719889211847,0.00597083221294266
"219",69876,0.0608344104343209,0.0750384233634265
"220",70343,0.033468063084455,0.0388888934676661
"221",70416,0.0660709016686577,0.0523132456942723
"222",70661,0.137724278485683,0.149986349976363
"223",71382,0.253740516607639,0.245110628870538
"224",71706,0.069821446491431,0.0991009577366971
"225",71803,0.0868918462204138,0.0848869562737008
"226",73261,0.327729627480906,0.319945287424755
"227",73318,0.0236769297999417,0.000287073545675831
"228",73342,0.0553409942307357,0.0683037615433447
"229",73768,0.160933430396601,0.138854828505729
"230",73890,0.141923290350086,0.171577605919248
"231",74020,0.0225120204169945,0.0140689024221455
"232",74799,0.132993157088315,0.160613005874955
"233",74810,0.0987395977572212,0.115990497823889
"234",75051,0.0443251738515931,0.049372236894049
"235",75132,0.0538907680992275,0.0199754663842861
"236",75345,0.127548850383785,0.113623665170459
"237",75361,0.0358850205686319,0.048544446479306
"238",75914,0.0310277469344903,0.0133780818345493
"239",76090,0.0705167368848894,0.0946410926888994
"240",76562,0.0387856414403342,0.0217664737991188
"241",76570,0.0258575966792461,-0.00101841803340359
"242",76996,0.129465823187759,0.124662300420308
"243",77160,0.0266546590379287,0.000560640352030793
"244",77623,0.110856849512729,0.113079263457456
"245",78522,0.106806468148121,0.103989509615952
"246",78786,0.0784919753900036,0.0678192632271387
"247",78840,0.0268084570253748,0.0105310213764418
"248",79120,0.0518358807753617,0.0839504724969274
"249",79251,0.0909833302021619,0.0868258354874269
"250",79308,0.167694726088232,0.192605223989853
"251",79421,0.0320335100007807,-0.00330360097638002
"252",79499,0.04841202908066,0.106959395397168
"253",79545,0.111598027745568,0.136081995516173
"254",79839,0.0305456779132142,0.0552149055562902
"255",79855,0.107912872582243,0.132866702230298
"256",80055,0.159027074246655,0.181110636232169
"257",80063,0.108024760512321,0.0859025750212305
"258",80136,0.0248013935439804,0.000726459155380165
"259",81191,0.092034771593267,0.12046584554536
"260",81388,0.0447880553174465,0.0286809631567905
"261",82015,0.0407472651921116,0.0585006230742391
"262",82783,0.0185536247576944,-0.0124634260978945
"263",83070,0.0975041516861935,0.0762491880849404
"264",83127,0.130985356055059,0.130010713935296
"265",83151,0.0425912811293587,0.0298716164489302
"266",83810,0.121610174591648,0.117222929665719
"267",83887,0.184563469790564,0.202746494922195
"268",84859,0.0129847637068282,-0.0726913299897275
"269",85154,0.098749987664994,0.10237120784846
"270",85464,0.0706475021124131,0.0616804164669887
"271",85901,0.121744007646899,0.142943445952475
"272",86320,0.050468568652869,0.0397565271213373
"273",86550,0.129617064869406,0.117102755625706
"274",87181,0.123995189438893,0.161957393114802
"275",87653,0.0255786302863564,0.0187562520741487
"276",87963,0.0373915881057023,0.0357888502486625
"277",88013,0.0445365685572843,0.0458270423718198
"278",88447,0.197545189860311,0.176209283943036
"279",88560,0.0862559974001504,0.0785094652464824
"280",88897,0.0152265149957419,-0.0551608765491229
"281",89028,0.203670571155244,0.191828684893763
"282",89117,0.0208114486059253,-0.00801132658453609
"283",89192,0.124818433132073,0.158132954520689
"284",89370,0.00894052053975943,0.0459893309261549
"285",89486,0.142690938065746,0.142273879260777
"286",89737,0.0888534151452246,0.0917737406905755
"287",90085,0.120452652975809,0.118795188355342
"288",90603,0.0447083280931085,0.0598271285901126
"289",90611,0.062273442510099,0.0743340107483076
"290",90689,0.182873121325536,0.174957213917355
"291",91219,0.175520019471958,0.145489420261033
"292",91340,0.231572122891569,0.218169199616845
"293",91740,0.12594629564445,0.129528405711075
"294",93408,0.04440055759803,0.0296849072159641
"295",93882,0.0178634864216599,-0.0339726974396947
"296",94102,0.0870736309600685,0.110272267632811
"297",94234,0.231105455993227,0.222607214802204
"298",94480,0.049016181180663,0.0417801792786675
"299",94609,0.16055300139655,0.184732606464321
"300",95125,0.170008583638847,0.189499899114081
"301",95710,0.213673719484399,0.205128768887562
"302",95966,0.0525235036571262,0.0323459678806923
"303",96393,0.189789612039851,0.19131343299301
"304",96512,0.0265217698221187,0.000314146441372554
"305",97144,0.0480573358827434,0.0312643185672669
"306",97357,0.065798583113676,0.0961278877101135
"307",97560,0.135508632902993,0.134517754411018
"308",97861,0.14193010100598,0.139294515101892
"309",98515,0.08639411036483,0.0888509307876673
"310",98590,0.0627499731910823,0.0822687621294304
"311",99619,0.025996656088977,0.0304552725394466
"312",99902,0.183457878227236,0.162789419682928
"313",99996,0.217905410558703,0.218591969490076
"314",100005,0.0278750887100134,0.00803015693543984
"315",100021,0.055218404193944,0.0780043273050333
"316",100048,0.10169036430974,0.0962981153054855
"317",100080,0.271908784305488,0.21804179565268
"318",100250,0.0308056116412445,0.0173156437711366
"319",100366,0.129591341449607,0.13240076377636
"320",101117,0.0673793947477795,0.0550674388824188
"321",101249,0.175749356144117,0.180907543128116
"322",102083,0.0290294965642449,-0.0102602710741447
"323",102130,0.056701299826217,0.0940124777517814
"324",102350,0.0474622552990661,0.0267969630005396
"325",102644,0.175571073857165,0.178377798087749
"326",102652,0.077687834840175,0.0619549193391634
"327",102717,0.12116952678961,0.137459303817208
"328",102970,0.0460737603179197,0.0307960719655073
"329",103004,0.144527884414686,0.131028612621196
"330",103055,0.0365342317342041,0.00285002630707872
"331",103152,0.121388544032163,0.114286568018414
"332",103233,0.102798562868409,0.101577468375509
"333",103535,0.261012918556088,0.262429885029438
"334",103705,0.0757620407187817,0.118554171697796
"335",104132,0.0234226397787719,0.0190859294760185
"336",105490,0.013769974818201,-0.0688026500375663
"337",106410,0.0299550464891161,0.00816131018964052
"338",106526,0.49653942706661,0.430477190352538
"339",106585,0.0248909461553464,-0.0115856794926703
"340",106976,0.0801440978891892,0.0778720998484704
"341",106984,0.0483769990647124,0.0403245453918492
"342",107166,0.040459127159119,0.044527308699201
"343",107590,0.055079676426719,0.0279137020664114
"344",107620,0.193554706296376,0.190638977337155
"345",107697,0.121577261459058,0.1047953877377
"346",107719,0.0708037451244002,0.0620328077534969
"347",108065,0.135448755195252,0.174679923397349
"348",108260,0.0708932159542233,0.0606961100811461
"349",108421,0.218491912647625,0.22696116235601
"350",109096,0.097137402702684,0.0928815172904886
"351",109100,0.0758731699547264,0.0627334612373858
"352",109436,0.0655970118257172,0.0991699351861214
"353",109657,0.129961963580591,0.131677380608684
"354",110485,0.229512203022944,0.198114667960801
"355",110736,0.0586519214593575,0.0974318419244491
"356",111198,0.0867234292983646,0.0856213424117904
"357",111384,0.0463303892745371,0.0460827137592329
"358",111473,0.338101487879601,0.296534957376626
"359",111490,0.0656379322817309,0.0719756591612724
"360",111538,0.111145537329491,0.114548291768462
"361",111937,0.1056414407397,0.105757897587168
"362",112496,0.0328972888555299,0.00915368304349461
"363",112801,0.162259690700887,0.141963197867018
"364",113247,0.0259265392675454,0.0214659586858818
"365",113255,0.0223854297708433,-0.00192184843880995
"366",113271,0.0322731037035457,0.113137138942766
"367",113573,0.158243354323333,0.175366392704292
"368",113816,0.0102442643545445,-0.0296038260330223
"369",114499,0.099358679406014,0.138200640610921
"370",114600,0.0317103674142132,0.0420834568131483
"371",115142,0.0629292197083573,0.0406389526475789
"372",115223,0.192777419882348,0.187718011642678
"373",116351,0.0415537099005613,0.0437738130806935
"374",116394,0.130703293108804,0.122800083996445
"375",116572,0.107925852067274,0.120168951628429
"376",116831,0.139849217080864,0.147709927965945
"377",116890,0.0655300875906743,0.0408697441108785
"378",117390,0.0268572593263135,0.00973146695405532
"379",117463,0.189109772202942,0.157292300988229
"380",117862,0.0451198960289236,0.0283766588604979
"381",118176,0.0706176673910894,0.0584052713037318
"382",118230,0.0267357520460662,0.0182219710901002
"383",118524,0.169621570186612,0.19137719704296
"384",118940,0.0295547422681857,0.0395476799972253
"385",119636,0.189664989959998,0.179598263045969
"386",119920,0.12037137226394,0.142010510174579
"387",120146,0.0968798987745407,0.1015414265788
"388",120995,0.179398656608097,0.177804994559179
"389",121550,0.0559117425369109,0.0676792598448177
"390",121916,0.18600245244877,0.200113407067034
"391",122017,0.0703687407668694,0.0789479745830635
"392",122173,0.0370592275609047,0.0391209531744542
"393",122351,0.0907159696283753,0.0927168317530673
"394",122360,0.180118495512118,0.172961242038946
"395",122670,0.164229793658128,0.157492299719678
"396",122831,0.163064296323205,0.148714537136333
"397",123080,0.0385672550091649,0.0513582654896301
"398",123153,0.0895887807281168,0.074451226788983
"399",123196,0.0377192988851056,0.0206208894509194
"400",123307,0.0842409185616638,0.138728373853714
"401",123455,0.0692980111219137,0.0685770830843759
"402",123560,0.180784795529384,0.211295420398941
"403",124001,0.169483582872082,0.167713786421497
"404",124044,0.095555861796581,0.0974577312277957
"405",124508,0.0530280703728472,0.0204676947760449
"406",124672,0.169998373147429,0.189514351905944
"407",125792,0.0188169286300611,-0.00977755175422333
"408",125830,0.247415036152656,0.239300107236008
"409",126152,0.0538811724820875,0.0459460770717672
"410",126209,0.0147076187344655,-0.0249324220240101
"411",126250,0.0321906355422073,0.0202171185484293
"412",126381,0.240522241654138,0.231563512445324
"413",126497,0.131665630241829,0.187862784648484
"414",127000,0.018466481675703,0.00452124483030965
"415",127078,0.232559945064151,0.210963114036012
"416",127221,0.106088905822362,0.107182759183066
"417",127442,0.173499682147362,0.161117590159979
"418",128732,0.0588805880687551,0.0663546291705745
"419",130257,0.0538856007698084,0.0413274722659452
"420",130346,0.06481233272632,0.0807758512658244
"421",130770,0.051360455405798,0.0591037951604171
"422",131156,0.256194966354611,0.227904891607063
"423",131210,0.132953469974082,0.11486838920575
"424",131237,0.129930337306429,0.134066505593952
"425",131288,0.0356900491789706,-0.00428385350084686
"426",131407,0.253793023985153,0.322260685594919
"427",131563,0.0206663840382459,-0.0238761917500991
"428",131733,0.0894200100796844,0.0995541769909983
"429",131865,0.102445387158686,0.0882991344074572
"430",132110,0.105309098527471,0.153799119332607
"431",132250,0.106551220408779,0.136810085592122
"432",132390,0.272136486238642,0.25109071008558
"433",132667,0.0432074962184549,0.0586726635072791
"434",132934,0.196966835551221,0.212722862750634
"435",132977,0.0297676490659809,0.0315400128942518
"436",133051,0.0341183626679788,0.0315811261004065
"437",133310,0.0801227100034541,0.104909681871922
"438",133329,0.06506265342132,0.0915003510558369
"439",134147,0.034794252699251,0.0194085388105017
"440",134570,0.149212696765069,0.148532131027443
"441",135496,0.103122177092425,0.116937082000552
"442",135518,0.238969625938074,0.269911605240929
"443",136212,0.0263595057687513,-0.00613329255815426
"444",136450,0.0799795693425938,0.0997816514546713
"445",136522,0.100052263987822,0.0937716407812283
"446",136646,0.117848128165296,0.109686993874619
"447",136786,0.021727975028761,0.0208539083881139
"448",136816,0.0841099400354929,0.0843326077914454
"449",137413,0.0327200209363137,0.00813360182914028
"450",137995,0.0735852798859354,0.0697327938259872
"451",138037,0.268091393657894,0.27408088475969
"452",138398,0.117114948707173,0.103636546526768
"453",138665,0.0259434489033516,-0.00277544633448751
"454",138681,0.137180970900182,0.172820397425298
"455",138908,0.0564499462781327,0.0813536265458888
"456",139238,0.190211633596971,0.194359579942642
"457",139513,0.127624752299005,0.1646745285043
"458",139769,0.221038840792598,0.211304340663111
"459",139939,0.122563289489114,0.166198051097817
"460",140171,0.114962466940508,0.144632653904083
"461",140899,0.170563312472994,0.158828171430896
"462",141038,0.0244021361087721,-0.00249721197649983
"463",141089,0.176523952889059,0.285652905025162
"464",141178,0.0811028021840613,0.121912218236245
"465",141275,0.189545198875653,0.190865385914836
"466",141526,0.119821951980031,0.131543802777076
"467",142069,0.0809219432453968,0.0781025602296293
"468",143375,0.0885444810212982,0.118922157113427
"469",143430,0.19863392425034,0.203450047548641
"470",144010,0.096715191170353,0.147745382511488
"471",144061,0.065811562631464,0.0808270605796224
"472",144320,0.379971912064228,0.294636587156218
"473",144576,0.0719616956437104,0.069356087956963
"474",144711,0.146842098419146,0.152803317361939
"475",145300,0.138319624370405,0.132975290597836
"476",145360,0.170780735428477,0.176505198817567
"477",146072,0.0884289550652229,0.0671994433897665
"478",146587,0.17327144969159,0.193361821889539
"479",146609,0.0142787351978996,0.00651213901466653
"480",146919,0.18331989639813,0.192490478562579
"481",147117,0.0205353677208917,-0.020690280846804
"482",147397,0.151556986585424,0.176339235193234
"483",147524,0.070086670965027,0.0602242403156474
"484",147559,0.145798683065413,0.182171479532126
"485",147621,0.0791126577904014,0.0676288568090132
"486",148318,0.0354349070866674,0.0270118291088938
"487",148628,0.0338208874532026,0.0260445561424888
"488",148989,0.0488537891278576,0.048155962386507
"489",149586,0.0404181690516808,0.0617679736934871
"490",149616,0.0974490529980261,0.0933181480934147
"491",149829,0.181415035874458,0.210451413726019
"492",150010,0.235301594269876,0.236277182385471
"493",150576,0.0904389486298002,0.102001778940321
"494",150622,0.16391746760461,0.217842751922004
"495",150860,0.130355261160911,0.142865482711979
"496",151033,0.0624983705855396,0.0418977841027661
"497",151068,0.157941190056533,0.211481493222631
"498",151181,0.0343017709765273,-0.0139577550321073
"499",151440,0.0585924895206546,0.0778495037283204
"500",152102,0.146908273316158,0.184289801213738
"501",152129,0.106291416947017,0.1061060138552
"502",152234,0.0795206991431307,0.0741406765329958
"503",152447,0.099179582136366,0.0863443721710433
"504",153079,0.025130326730224,-0.000778768370800386
"505",153613,0.231650647040267,0.244217112608837
"506",154148,0.0480297182302668,0.0533453867345159
"507",154202,0.210438817583237,0.232621427871654
"508",154270,0.171932144805683,0.17739944708758
"509",154504,0.036978076418602,0.039469389122429
"510",154547,0.163840144767133,0.19043634274778
"511",155101,0.0412455672339888,0.0556412160444387
"512",155152,0.0358334374283526,0.0401613248248769
"513",155861,0.162099400419105,0.161202409590388
"514",155985,0.0284632944787337,0.0141928494203549
"515",156043,0.0272481955550425,0.0165670977611468
"516",157015,0.11059864777112,0.127939453268983
"517",157180,0.0455543196655603,0.0447005685777564
"518",158062,0.267749536336358,0.244943819420878
"519",158836,0.0821662801789357,0.0867936949123297
"520",159670,0.387753167456077,0.306969681008684
"521",160270,0.119519402304261,0.113482117457883
"522",161543,0.0718435776110752,0.0632365330282754
"523",161942,0.0699126520069682,0.072831935575555
"524",162574,0.112899391765498,0.108884116649062
"525",163325,0.130571319408524,0.166089144964871
"526",163465,0.142664571119273,0.115833795364211
"527",163821,0.169885295331708,0.170900846269545
"528",163937,0.0396868399516378,0.0210666119874088
"529",164100,0.0686105299396062,0.059755990280254
"530",164291,0.276967164111564,0.259262665848656
"531",165140,0.0861617105432608,0.109167084157775
"532",166413,0.31778928071725,0.277892572903554
"533",166480,0.14484583277753,0.196031626004015
"534",167045,0.0599841419655624,0.0755217494155518
"535",167681,0.0702206359868903,0.052213345466106
"536",168513,0.105333727622254,0.0985015233813261
"537",168866,0.081006470217302,0.106480336618755
"538",169579,0.0708133642181812,0.0443393842265495
"539",170160,0.0462499239888125,0.0511095881098659
"540",170267,0.279863244777894,0.276624507409141
"541",170470,0.0991500324209046,0.0794233437188605
"542",170542,0.0750161420584242,0.0821152021186723
"543",170992,0.0567962819391396,0.0630661384017791
"544",171638,0.0707964621787964,0.0556498076201155
"545",171840,0.0475895520107474,0.0222252636602159
"546",172260,0.207126076207631,0.228570338136267
"547",172537,0.177910281395693,0.180115518774886
"548",173266,0.0261274590871262,0.00587610997109967
"549",173606,0.0920584654475221,0.0962270703239331
"550",173673,0.0753059774985409,0.0768263908935745
"551",173932,0.090224274591849,0.0929163419927321
"552",174548,0.051390792788979,0.0841127250327625
"553",174858,0.107828454808153,0.108850222694902
"554",174939,0.0582871592823104,0.0726598911478491
"555",175080,0.0673231029920865,0.0819273658960187
"556",175374,0.0185281887454747,-0.0330047275091055
"557",175625,0.0764052676032388,0.112181874275474
"558",175781,0.102989874676916,0.149024088267234
"559",175889,0.0317088415033375,0.0312563062151038
"560",175927,0.0134047227785062,-0.00256517227070842
"561",176001,0.0722519183009354,0.0638461638305197
"562",176095,0.0845742186725129,0.0802233856490882
"563",176338,0.116786720279394,0.101371058245845
"564",176796,0.135028134090943,0.142565738221344
"565",176877,0.0559287272634676,0.0427356730118927
"566",177008,0.0205277648607172,-0.0536838193810228
"567",177709,0.0753095333427258,0.0892755587681488
"568",177822,0.0300251856639407,0.0246677666780148
"569",177911,0.320154413253317,0.397691118738357
"570",177954,0.0301966536203201,-0.0122581544304715
"571",178039,0.275998813222204,0.258467866941886
"572",178179,0.13914720145551,0.145160323119178
"573",178349,0.0788171839971412,0.0941815957802161
"574",178381,0.0814235212690239,0.0735639373471946
"575",178489,0.105576382300303,0.13603518780064
"576",178594,0.191997560852091,0.183623317599048
"577",179132,0.141743392975135,0.129840019805931
"578",179221,0.0669899080708336,0.0938988783171802
"579",180009,0.0481610556867163,0.0671465635336675
"580",180459,0.0884126408601656,0.0942622623723511
"581",180955,0.0719760002345605,0.0650582236523287
"582",181013,0.0987105375167028,0.0995804458080689
"583",181099,0.398377425531196,0.306008853930007
"584",181463,0.0796421322110653,0.0668645028639231
"585",181803,0.0259805574546541,0.00169580801972941
"586",181820,0.100695734723302,0.097920605796818
"587",181862,0.0734753822357157,0.0625285690167496
"588",181960,0.202357686755437,0.218829743963327
"589",182311,0.108531470179513,0.153143627340583
"590",183059,0.0745187392939018,0.106716144216111
"591",183393,0.153450263667896,0.193763193775813
"592",183563,0.235202547880611,0.241732238737182
"593",184292,0.0806447611918697,0.0582944658613883
"594",184306,0.0572671252282145,0.040220877942485
"595",184403,0.111946202258145,0.130356141314552
"596",184900,0.0360784499869405,0.0420439031932924
"597",185450,0.0350436867871734,0.0198854162372935
"598",186384,0.120986936098139,0.135947402436293
"599",186619,0.213739577059855,0.20777313382539
"600",186929,0.159408268205465,0.162220139950375
"601",187330,0.119848919511576,0.120388449329665
"602",187771,0.0379619275189645,0.0376702221781258
"603",188360,0.19685550905249,0.201193975292969
"604",188387,0.0832932282505109,0.0737497375241317
"605",189170,0.152878583956617,0.167893140034354
"606",190527,0.390963134888911,0.305140611890881
