"test.id","yhat"
123080,0.0548079352992428
123153,0.327562015566111
123196,0.0422752668391633
123307,0.124902508343743
123455,0.220543258672983
123560,0.228754865278505
124001,0.188787838757152
124044,0.995746642006452
124508,0.482019716258264
124672,0.282452073249726
125792,0.0243275135650816
125830,1.12351013965657
126152,0.0638085002196345
126209,0.0963503673213637
126250,0.128545876170571
126381,1.64427871855949
126497,0.15405958545549
127000,0.0452536161794976
127078,0.966322864898665
127221,0.219325497594145
127442,0.314299868270993
128732,0.129267010075472
130257,0.0629845902178028
130346,0.195585702476352
130770,0.0961320888680266
131156,0.575119285419884
131210,1.11120099217165
131237,0.319847435476092
131288,0.195889058908705
131407,0.982571350638104
131563,0.0647347552276809
131733,0.703658804074912
131865,0.7830951009649
132110,0.432775889583812
132250,0.374444099670633
132390,1.64411237995353
132667,0.258796257560519
132934,0.337782315183659
132977,0.0917872869604297
133051,0.0660565563829802
133310,0.0756083377865302
133329,0.0693346714537357
134147,0.0646802723586273
134570,0.504047514718859
135496,0.127087711406171
135518,1.17051889125037
136212,0.144150469730758
136450,0.145075610899081
136522,0.356247668139154
136646,0.742860797831327
136786,0.105358535518627
136816,0.18737752488696
137413,0.149879799434597
137995,0.141809239129525
138037,0.81324137796841
138398,0.872071124979357
138665,0.0274365957198062
138681,0.665150440857275
138908,0.0995409493219803
139238,0.729946493562242
139513,0.116934549029736
139769,0.961950683409896
139939,0.697753395729492
140171,0.128743963940581
140899,0.165664303055006
141038,0.023007675058373
141089,0.388009487915273
141178,0.307802142245542
141275,0.520037517073103
141526,0.416646222395016
142069,0.187537926853892
143375,0.121971459848208
143430,0.321746561101119
144010,0.143131059760142
144061,0.072234698167728
144320,1.0011288152856
144576,0.149106697246355
144711,0.611010178115219
145300,0.738046031399747
145360,0.447099266185887
146072,0.284735514477708
146587,1.25541438062116
146609,0.0907040525761453
146919,0.468766092612235
147117,0.0711798859970791
147397,0.0961216610990405
147524,0.241200339155547
147559,0.359359923248359
147621,0.69137309067446
148318,0.176354487500635
148628,0.0532185326808214
148989,0.147903691720686
149586,0.2130233944374
149616,0.583264627557632
149829,0.9479591886534
150010,0.685842430262923
150576,0.511393088750253
150622,0.143818960092492
150860,0.257674708407116
151033,0.0868557836725845
151068,0.365763607780849
151181,0.115253926180037
151440,0.107284007701669
152102,0.691496061372803
152129,0.343857568973126
152234,0.113597955027679
152447,0.168063404126175
153079,0.0451633127098852
153613,1.18467948711023
154148,0.0358808558839123
154202,0.562841455052201
154270,0.652905268346245
154504,0.0832016367706689
154547,0.175317449845068
155101,0.0598172503217071
155152,0.0563755665346495
155861,1.00921934456043
155985,0.0857733848784026
156043,0.0904427072578251
157015,0.262332261698965
157180,0.0973059659567355
158062,0.700738916649968
158836,0.234565019934642
159670,0.441593896534229
160270,0.807057384826614
161543,0.069855420302317
161942,0.168713945405372
162574,0.154527362259572
163325,0.124304762737125
163465,1.29029455595247
163821,0.684282947423
163937,0.0309672117399988
164100,0.0963751732653986
164291,1.09658420343364
165140,0.130097212010683
166413,0.657338336750513
166480,0.220322916986007
167045,0.0760345876578015
167681,0.139602223161035
168513,1.12057485324235
168866,0.0962167251204393
169579,0.117741578358873
170160,0.18611469538456
170267,0.871242185890537
170470,0.954510053935081
170542,0.227359418512454
170992,0.248121668865146
171638,0.456479398620502
171840,0.66091580812985
172260,0.41974584021149
172537,1.0475266061536
173266,0.0723655392563138
173606,0.13577086701956
173673,0.32811313943389
173932,0.133358570562651
174548,0.176625695068616
174858,0.193035454041769
174939,0.0968671209365723
175080,0.504601426925738
175374,0.0499966470358455
175625,0.13393511809539
175781,0.478537847421876
175889,0.181383029245124
175927,0.0450726170492703
176001,0.103870917718183
176095,0.207853047551126
176338,0.564288957050515
176796,0.697728686466984
176877,0.114133880600294
177008,0.148345371556225
177709,0.111901776399321
177822,0.0455147527097868
177911,0.201179836497545
177954,0.22628415514373
178039,0.640091090210824
178179,0.194807848282116
178349,0.162688649054957
178381,0.12423348430028
178489,0.20677941244076
178594,1.37685996378067
179132,1.46528381122124
179221,0.104256901626605
180009,0.0405108445145408
180459,0.7153868952023
180955,0.611825744694567
181013,0.944058771509333
181099,1.56883993306386
181463,0.345756572968291
181803,0.0693259459588247
181820,0.757139694620861
181862,0.600064635099947
181960,0.487868843874459
182311,0.163640379087814
183059,0.111912868697971
183393,0.170098977118755
183563,0.379798407153505
184292,0.242260044569687
184306,0.122860113918856
184403,0.786214314824178
184900,0.276612230646869
185450,0.0291220340040539
186384,1.20367687533593
186619,0.70126519810961
186929,0.521966520674255
187330,0.670986537044939
187771,0.156678699218523
188360,0.968710082334347
188387,0.112476509306729
189170,0.404865751075764
190527,0.54750203921067
190560,0.362784429371459
190659,0.535413858254046
191922,0.138421773679548
192996,0.491958099498788
194026,0.220400522759761
194530,0.113563740765747
196118,2.12334697881943
197467,0.238001148019693
198234,0.145081180415673
198374,0.597610929055001
198579,0.101577129114377
198722,0.701401882736974
199052,0.366464695778888
199206,0.102285741969434
199974,0.241391763505451
199990,0.781612198281152
200107,0.0911670634363784
200395,0.242000182274694
200930,0.0466714325531439
201049,0.315592447675819
201170,0.0753196061505914
201308,0.313597542724773
201685,0.835322172867848
201839,0.0151980614780973
202002,0.824524317555799
202215,0.519349339830555
202436,0.141054201255142
202630,0.544124921161711
203319,0.878286149486648
203327,0.265563143666547
203378,0.264016371141452
203858,0.108978673537015
204005,0.356104145433463
205249,1.09868814944684
207098,0.418569409432248
207624,0.955356045539929
207772,0.301837018334888
208000,0.352298135842577
210455,0.13968630479834
210510,0.309223690372029
210587,0.229358591775817
210862,0.0752688495768083
213411,0.838913168274757
213675,0.0346463992879167
213756,0.394835204713679
214027,0.427237105221003
214167,0.120703445619981
215260,0.110131534893987
215309,0.116365635068949
215490,0.544461511124371
215562,0.126612832388317
216020,0.104995700983612
216860,0.461010828360404
217077,0.648128262909534
217387,0.647838655972421
217409,0.0783015445645829
217530,0.059347432669421
217778,0.0453902896742211
218022,0.456844667480198
218049,0.124414736395613
218200,0.614374305333772
218294,0.412385494992549
218413,1.26233293895564
218979,0.2666808522774
219592,0.035235120306778
220337,0.303788525257538
220523,0.214524030406864
220892,0.84589347166343
221040,0.174455486850587
221236,0.268513853683771
221988,0.040320187038283
222011,0.139413027306601
222402,0.183723634711264
222682,0.406824688297306
224022,0.666378032224131
224030,0.960942752297385
224170,0.76474804954335
224308,0.816032858701021
224316,0.105639348866582
224324,0.135745839514301
224669,0.69711175356808
224782,0.696696394452999
224790,0.930828596620721
225088,0.551247482572265
226130,0.0460819618593344
226190,0.0963751732653986
226262,0.719739376342545
226769,0.266375603244427
226890,0.083541965065443
227277,0.178051833803796
227390,0.673258484346526
228060,0.757453237125276
228214,0.180361567688631
228788,0.941986805047065
229083,0.135708483346154
229113,0.0490937516804486
229350,0.418474819367102
229717,0.119588613433686
230308,0.207688831417308
231444,0.0375756072924007
232882,0.611185527290843
232971,0.0844909625816257
233234,0.451719762607773
234036,0.855745126547845
234494,0.157063772523459
235091,0.162010866234004
235903,0.129893527655586
237019,0.0540415368048732
237450,0.0466046130207065
237981,0.0656586122790559
239151,0.0964717272504458
239186,0.240095750365136
239976,1.06389389420511
240060,0.795393883414874
241407,0.301792228145661
241504,0.638100698845342
242071,0.0626808128076206
242110,0.271799999219382
242349,0.142894770238289
242551,0.2861159872662
242608,0.143276524159193
243205,0.0840570615683855
243345,0.575558530489779
243540,0.240179191724765
244635,0.217358517543822
244724,0.200568622624631
245216,0.454839997059693
245593,0.117457008640722
245801,0.587831567657148
246077,0.192916129853938
246123,0.596598606176407
246328,0.131972148467676
246492,0.177903526703844
246654,0.0359779602871999
246700,0.117392617081435
246816,0.211893172241015
247022,0.0547037074860812
247987,0.0270511401820528
248126,0.153999313797073
248371,0.0942302153272605
248380,0.36353498761685
248800,0.566123647123085
248835,0.084322599131248
248908,0.0294574543674098
249149,0.0765838679625404
249220,0.76868788722356
250147,0.226086196361889
250970,0.0146724672459266
251470,0.197236453422596
251666,0.230295692367065
252174,0.11884775053178
252638,0.214134024007775
253057,0.0950777384979418
253359,0.588068924734415
253898,1.40157032146595
254088,0.573568168708931
254355,0.492724554496505
254460,0.223558781435175
254525,0.818901443164378
255696,0.505376443857376
256129,0.189226624185386
256536,0.238652884540215
257494,0.093721814143235
258199,0.0947967684184112
258792,0.0857966321520505
259454,0.0783176110868102
260371,0.0632227508373298
260452,0.290747505206337
260525,0.718871003848694
260568,0.920319490137295
261203,0.278861989909686
261610,0.0654009671480926
262315,1.10316579276411
262803,0.168229970080752
262986,0.18237168797805
263222,0.0719926492926852
264288,0.0859770691739055
264377,0.19313325304895
265268,1.47405733587266
266060,0.106304457596949
266442,0.111245367732451
267090,0.143614234454454
267457,0.381550403349848
268119,0.0940665913785743
268186,0.339772927082656
268798,0.0995269456129115
269697,0.0279330840739824
269905,0.249351839806717
270350,0.0840517141860504
271802,0.273836906354408
271829,0.188471978022458
271918,0.030998262190296
272647,0.864622018113863
272809,0.266896641539578
272833,1.39370919131121
273686,1.56336807331002
273708,0.123924880411138
273899,0.266043242742246
275999,0.477296152006829
277193,0.899305937523835
277550,0.0772540397839863
277673,0.193796640450472
279900,0.127422951780192
280445,0.0824120333092373
280542,0.115115459640869
280739,0.0766449150223378
282308,0.0771066304593031
282715,0.283344607523105
284114,0.0476531244742882
284580,0.297734794666006
285811,1.02831390201118
285854,0.250578459133166
286133,0.0712684710296001
286532,0.126404834537066
287741,0.196773683681846
290351,0.254324355135754
291102,0.258757047047382
291137,0.711263894170713
291269,0.182357403711007
291315,0.407818247762325
291692,0.0549794261453087
291838,0.308638110257309
293059,0.261567541214848
293121,0.107250209711418
293180,0.572984024129397
293512,0.808846243858191
293644,0.198794703581271
293695,0.0285318544047195
294039,0.190899176100647
294730,0.34475791893712
294799,0.0287177186271048
295256,0.239080833368359
296252,0.0930555556292125
296406,0.15253746891203
296686,0.854118160209168
297119,0.165204944188501
297364,0.132377644183342
297712,0.529955862719298
298247,0.68719949144679
300195,0.0695956119079746
301132,0.163322468435034
301183,0.190388869774067
301426,0.110080984983071
302040,0.123106175878147
303054,0.512424193111002
303534,0.0518720902237249
303836,0.0482441546629584
304808,0.0900448131098734
305030,0.395928642933541
305049,0.340121118446035
305154,0.799254333637734
305308,0.124100183528004
305910,0.268817736909822
306614,0.378374310887347
307513,0.44415171388092
307670,0.129181851231106
307769,0.184184982369231
308200,0.0538199409328151
308536,1.07026744119531
308552,0.160137257279871
308676,1.08943971597546
308692,0.0723762926297229
309800,0.124457457459886
310042,0.0999708855990331
310271,0.657712022637646
310298,0.401515505572458
310409,0.34402173262956
310816,0.96392367922391
311367,0.138732898639354
311782,1.0109290892362
311847,1.0280867057977
312274,0.428423021169515
312509,0.744817951352289
313300,0.837730797221376
313360,0.233952641451936
313424,1.35453264269877
315176,1.16596652619783
315303,0.0669517253305374
315320,1.16821108511417
316032,0.047128116876302
320277,1.21774548692683
322130,0.171351811522058
323683,0.0889831824160137
324019,0.462140314915779
325376,0.27239714297599
326054,0.111445799109902
327859,0.0318150741801622
327883,0.279330845663132
329380,0.0808262773480024
329410,0.103607492572682
330531,0.133190639273558
333573,1.52049754606055
333590,0.0976949601158452
333905,0.942173500704932
334219,0.185992094437125
334740,0.30220049142444
334910,0.684636351966603
335010,0.0354188819462677
335401,0.174455548645862
335789,0.136401836609982
335940,0.138344434206992
336831,0.0612718827046179
337200,0.0941105126773767
337218,0.366549819161399
337285,0.0388069508738162
337498,0.181336435532476
338125,0.275455809573472
339440,0.0314070264496173
339687,0.0619522667289338
340871,0.195682469000927
340910,0.225856747979734
341800,0.114916675819548
342084,0.226937822875085
342149,0.0395127479571116
342238,0.117588170552267
344281,0.291874190211288
344397,0.451720148673374
344567,0.0345653819165745
345075,0.0378646963691498
345660,0.0312805342579547
346640,0.0915822274708082
346667,0.812744176835047
346675,0.852576602188037
346969,0.0943357799649069
347728,0.287991773268033
348619,1.90319742577216
350397,0.217537031125747
350761,0.637595279354329
351113,0.461706505760517
351601,0.0759827014019265
352101,0.197159537821742
352420,0.273608838114386
353159,0.051777884739133
353752,0.0378646963691498
353809,0.144018065777082
353906,0.0916877705549046
354279,0.507241656698056
355259,0.218296080346811
355429,0.306026197772258
356700,0.424192109456847
357014,0.350687884146929
362174,0.140041410880471
366080,0.0580432335308894
375543,0.2095926895697
385042,0.123919276540144
389366,0.810911046846442
393746,0.141298076798904
394394,0.325946692265475
397059,0.0839785406138827
398306,0.168663748617314
399205,0.0885202848973607
399850,0.115832311710466
402648,0.111879120685121
403040,0.107494942006452
405973,0.0494602811371259
408638,0.536947352372881
410454,0.955894132167714
412090,0.124792143929083
415723,0.0118562818410678
416231,0.877214015223053
424536,0.193958689158471
426750,0.0784316387408222
427306,0.094673937395493
436003,0.366422999056118
439401,0.13070164905399
443824,0.177659870945973
448044,0.0540669531553966
452599,0.235992669516035
455628,0.14742293674459
459542,0.539358890151291
459640,0.384674555704621
460966,0.0757383316828282
462632,0.163233247907094
464260,0.753831212445533
467626,0.311305230534478
467715,0.434459364075465
470414,0.718468527183347
470457,0.036240797020807
472891,0.214996246363722
474355,0.100150652013191
480223,0.081100139499517
486302,0.102643629861949
489409,0.828017026050922
494127,0.0455560178193934
500968,1.1407588576762
501166,0.0924891050392804
502570,0.694633912741772
503894,0.109726106406804
516988,0.160860022469532
519197,0.0453227429294807
520373,0.112152325956254
525758,0.209886748463298
535877,0.181365036846568
537918,0.0843466272695981
540501,1.88587296090645
546682,0.0447392705377752
548367,0.0709129894926388
548464,0.389486063556802
548863,0.481331765289504
557021,0.152877237434522
563552,0.465804063821047
568112,0.266442703266961
577545,0.0301547271242342
579734,0.218819206152743
580295,0.242996298319994
583219,0.157728766059277
583286,0.0931252593263343
585262,1.14326628473624
586390,0.466275458212067
587222,0.556661376783651
587869,0.0630292958659879
587931,0.149414008204328
589268,0.243831916129466
589519,0.121282682634256
590126,0.101402437930302
590509,0.26602644770405
590673,0.0472712427805666
590878,0.343766153271865
590916,0.15727516110622
591262,0.191499527958909
591564,0.472136021325351
591696,0.0458344039605709
592064,0.219277728830871
593486,0.488516394605014
593915,0.0337278815586248
594032,0.258286456112842
594130,0.495967368736821
595187,0.463988115875416
595497,0.0532034294827906
595730,0.0557876701129167
595969,0.0642679720283912
596019,0.287742492064012
597171,0.0875507752939217
597180,0.337467321059062
597333,0.136994673200005
597619,0.868778664894059
597970,0.224888284631675
599026,0.0797261771436131
599131,0.0422752668391633
599689,0.962630104934838
600512,0.190508598642232
601349,0.0471032441249175
602531,0.602443036847017
604461,0.142013490041535
604798,0.184996091973492
606162,0.063641591245021
606200,0.176381547194644
607258,0.162905506031482
607592,0.695704154669258
607967,0.209508532111457
608300,0.128225052345441
608475,0.209018636134006
609170,1.00295671665783
609226,0.0569802957840437
609544,0.135612850303295
609650,0.158149213788462
609838,0.160167829890256
609889,0.215684803148646
610356,0.410280952762996
610461,0.0358661083074709
610569,0.132477843510426
611093,0.080462875031877
611301,0.121405999555546
611948,0.89544259693406
612120,0.0223217389100485
612618,0.100354001297314
612944,0.0922588595585436
613630,0.280805829514577
614149,0.102754118979998
614793,0.0694772244190798
617032,0.0600869739921022
617806,0.0793690135211378
618039,0.127791669857647
619868,0.330399965572383
619876,0.0137900357756049
619914,1.08229470587048
619922,0.102016475515397
620459,0.367835057569614
620939,0.772201233400892
621005,0.147765077638096
621110,0.0476296979261361
622087,0.559688828508165
622745,0.0794285153326584
623580,0.507477066671477
623741,0.0497895804257107
624551,0.102661834163015
625230,1.74341718348819
625418,0.307269269581852
625620,0.249890411949298
626244,0.0334892777965958
626465,0.88838381448565
627119,0.152112262223927
627208,1.62875115745257
2000431,0.0425773966414578
2001080,0.051788491070667
2002892,0.183483256749999
2003279,0.30983150389396
2004178,0.198181746539632
2004879,0.0366692283858683
2004976,0.38221875705004
2005069,0.898608168116368
2005581,0.193769023934763
2008416,0.458357587010664
2008556,1.21608310614178
2009412,0.918713291631107
2009706,0.792889068021964
2009811,0.703474133494083
2010712,0.0491131351923286
2010780,0.0459240978594528
2011050,0.780724331518741
2011263,0.598063362129906
2012375,0.534196868808635
2012693,0.185381379284395
2012987,0.0552729242706294
2014220,0.772273554603615
2014807,0.114673049648497
2015013,0.197890975382961
2015056,0.237763451136566
2015560,0.565717084256676
2015595,0.471863211492973
2015668,0.462511380013293
2016001,0.107494942006452
2016028,0.571955924936347
2016044,0.299141473361381
2016087,1.02735424114499
2016273,0.730699688599493
2016419,0.191447229270784
2016966,0.0949256599997561
2017385,0.119032068816392
2018993,0.0831507050331197
2019248,0.207814313078845
2019728,0.0601668917615328
2020050,0.611043884618297
2020343,0.174124355549878
2020939,0.0136172649711774
2021269,0.144060857810544
2022184,0.11933103034367
2022710,0.524348798964194
2022800,0.817667252201474
2024039,0.149476391298869
2024250,0.609454123488987
2024470,0.198456736325682
2026155,0.657890903201903
2026996,0.558497325066227
2027496,0.163277248261988
2027720,0.846257848252776
2029227,0.621930554522834
2029260,0.295485604457832
2031493,0.0490653318164185
2031833,1.05911144600165
2032821,0.0268096430286064
2033070,1.61131130406619
2034700,0.0890124955635727
2034786,0.160323772832724
2036428,0.631330770753493
2037688,0.318422764663808
2038471,0.132489400169121
2040905,1.00120546478502
2041600,0.20011696590521
2043378,0.0575296320494232
2044110,0.0254732859001905
2044560,0.0880379210483628
2046326,1.1628156009742
2047810,0.154291497864847
2047985,0.835029351538282
2049082,0.11867598042976
2049473,0.528798777246287
2049708,0.151825775468196
2050552,0.0909304987515229
2051729,1.34338078132953
2051931,0.199912711205226
2053020,0.114207328211916
2053837,0.0916374964901401
2054027,0.03455066651299
2055066,0.747902780252389
2055147,0.2540971159336
2056267,0.266109039610322
2056364,0.102322545535865
2057476,0.501996952935812
2058669,0.862124824708907
2059347,0.266715750271285
2059738,0.487441099905901
2061449,0.207613739153256
2061872,0.339605561799665
2062151,0.0749983312262525
2063069,0.097420684653283
2063565,0.506377189970863
2063964,0.215089645851275
2064081,0.348565774514086
2064235,0.589664476684177
2065746,0.638917589052269
2065770,0.0722619587344351
2066149,1.02120430020722
2066645,0.553482559923992
2067633,0.148995209272819
2069539,0.097148714568501
2069725,0.215576229660855
2072467,0.199614992017034
2073030,0.128322939736368
2073110,0.112516694541887
2073226,0.234873809566633
2073943,0.29671413816002
2074460,0.0302291222831403
2074613,0.0478237861853592
2074729,0.626958039169381
2076608,0.392144207030142
2077183,0.19383834090646
2077345,0.104810329032959
2078414,0.226213497182915
2078830,0.255568889413553
2079194,0.0972659410688266
2079348,0.518868219484119
2080044,0.187372890809456
2080770,0.162711373143511
2080826,0.333989222895648
2082659,0.0451253532818656
2083329,0.154423692541908
2084023,0.0481753071196791
2084392,0.14346150858735
2084589,0.0262129631883283
2085143,0.855878831106693
2085208,0.0816190213971524
2085348,1.12745566675206
2086425,1.66583526517621
2088169,0.61151328262855
2089149,0.102866854330884
2090180,0.159618520605839
2090813,0.154201349965254
2095050,0.48957375455953
